county,taxcode,edu,city,other,total
W,023.24,9.4574,0.0,7.8576999999999995,17.3151
W,023.25,9.304200000000002,0.0,9.415099999999999,18.7193
W,023.60,9.4441,8.9516,4.048299999999999,22.444
W,023.61,9.4427,0.0,10.943999999999999,20.3867
W,023.64,9.4574,0.0,7.8576999999999995,17.3151
W,023.66,9.2864,0.0,9.406600000000001,18.693
W,023.69,9.304200000000002,0.0,9.415099999999999,18.7193
W,023.70,9.304200000000002,0.0,9.6607,18.9649
W,023.73,9.2864,0.0,9.406600000000001,18.693
W,023.74,9.2864,0.0,9.406600000000001,18.693
W,023.75,9.2864,0.0,9.406600000000001,18.693
W,023.76,9.304200000000002,0.0,9.415099999999999,18.7193
W,023.78,9.4574,0.0,7.8576999999999995,17.3151
W,023.79,9.2864,0.0,11.1187,20.4051
W,023.80,9.2864,0.0,9.406600000000001,18.693
W,023.81,9.2864,0.0,9.406600000000001,18.693
W,023.82,9.2864,0.0,9.406600000000001,18.693
W,023.83,9.2864,0.0,7.0852,16.3716
W,023.86,9.4574,0.0,8.3017,17.7591
W,023.87,9.4574,0.0,6.638300000000001,16.0957
W,023.89,9.2864,0.0,9.6522,18.9386
W,023.90,9.4574,0.0,5.536299999999999,14.9937
W,023.91,9.4574,0.0,8.3017,17.7591
W,023.92,9.4574,0.0,8.3017,17.7591
W,023.93,9.2864,0.0,9.406600000000001,18.693
W,023.95,9.304200000000002,0.0,9.415099999999999,18.7193
W,029.02,7.285500000000001,0.0,5.4801,12.7656
W,029.04,7.285500000000001,0.0,6.0556,13.3411
W,029.05,7.285500000000001,0.0,5.4801,12.7656
W,029.06,7.285500000000001,0.0,5.4801,12.7656
W,029.07,6.8212,0.0,11.2971,18.1183
W,029.09,7.285500000000001,0.0,5.4801,12.7656
W,029.10,6.8212,0.0,9.585,16.4062
W,029.12,6.8212,0.0,9.0095,15.8307
W,029.13,6.8212,0.0,9.585,16.4062
W,029.14,6.8212,0.0,9.585,16.4062
W,029.15,7.285500000000001,0.0,6.0556,13.3411
W,029.17,7.285500000000001,0.0,7.7677,15.0532
W,029.20,7.285500000000001,0.0,7.7677,15.0532
W,029.21,7.285500000000001,0.0,6.0556,13.3411
W,029.24,7.285500000000001,0.0,3.7342,11.0197
W,029.26,7.285500000000001,0.0,7.7677,15.0532
W,029.28,6.8212,0.0,11.906400000000001,18.7276
W,029.29,7.285500000000001,0.0,9.8444,17.1299
W,029.32,6.8212,0.0,9.585,16.4062
W,039.02,7.285500000000001,0.0,5.4801,12.7656
W,039.03,7.285500000000001,0.0,5.4801,12.7656
W,039.04,7.285500000000001,0.0,6.0556,13.3411
W,039.06,7.285500000000001,0.0,5.4801,12.7656
W,039.07,7.285500000000001,0.0,6.0556,13.3411
W,039.08,7.285500000000001,0.0,5.4801,12.7656
W,039.09,7.285500000000001,0.0,5.4801,12.7656
W,039.11,6.8212,0.0,11.661700000000002,18.4829
W,039.12,7.285500000000001,0.0,8.1323,15.4178
W,039.13,7.285500000000001,0.0,5.9689,13.2544
W,039.14,7.285500000000001,0.0,8.1323,15.4178
W,039.15,7.285500000000001,0.0,7.556800000000001,14.8423
W,039.17,7.285500000000001,0.0,9.8444,17.1299
W,039.19,7.285500000000001,0.0,8.1323,15.4178
W,046.01,6.877400000000001,0.0,3.1587,10.0361
W,046.05,6.877400000000001,0.0,5.4801,12.3575
W,046.06,6.877400000000001,0.0,5.4801,12.3575
W,049.03,7.2644,0.0,3.1587,10.4231
W,049.05,7.2644,0.0,3.1587,10.4231
W,049.06,7.2644,0.0,5.6373,12.9017
W,050.93,9.0532,0.0,9.8444,18.8976
W,050.94,9.0418,0.0,9.157,18.1988
W,051.02,9.0532,0.0,7.7527,16.8059
W,051.04,9.0532,0.0,7.7527,16.8059
W,051.05,9.0532,0.0,7.7527,16.8059
W,051.06,9.0532,0.0,9.8294,18.8826
W,051.07,9.0185,0.0,11.232100000000003,20.2506
W,051.08,9.0532,0.0,7.7527,16.8059
W,051.11,10.8439,0.0,9.8294,20.6733
W,051.31,9.0532,0.0,6.0556,15.1088
W,051.34,9.0418,0.0,9.157,18.1988
W,051.35,9.0418,0.0,11.2337,20.2755
W,051.36,9.0418,0.0,8.5815,17.6233
W,051.41,9.0532,0.0,8.1323,17.1855
W,051.42,9.0532,0.0,8.1323,17.1855
W,051.44,9.0418,0.0,9.157,18.1988
W,051.47,9.0185,0.0,11.232100000000003,20.2506
W,051.50,9.0532,0.0,9.8444,18.8976
W,051.51,8.8774,0.0,13.0918,21.9692
W,051.52,9.0532,0.0,8.1323,17.1855
W,051.54,9.0532,0.0,6.0556,15.1088
W,051.56,9.0532,0.0,6.0556,15.1088
W,051.57,9.0532,0.0,8.1323,17.1855
W,051.58,8.8774,0.0,13.0918,21.9692
W,051.59,8.8774,0.0,12.5163,21.3937
W,051.60,8.8774,0.0,11.015099999999999,19.8925
W,051.61,8.8774,0.0,11.015099999999999,19.8925
W,051.62,8.8774,0.0,13.0918,21.9692
W,051.63,9.0532,0.0,8.1323,17.1855
W,051.64,9.0532,0.0,9.8444,18.8976
W,051.69,9.0185,0.0,9.155400000000002,18.1739
W,051.71,9.0532,0.0,9.8444,18.8976
W,051.73,9.0418,0.0,9.157,18.1988
W,051.76,9.0532,0.0,6.0556,15.1088
W,051.78,9.0532,0.0,7.7677,16.8209
W,051.79,8.8774,0.0,11.015099999999999,19.8925
W,051.81,9.0185,0.0,9.155400000000002,18.1739
W,051.85,9.0418,0.0,9.157,18.1988
W,051.90,8.8774,0.0,13.0918,21.9692
W,051.91,8.8774,0.0,13.0918,21.9692
W,051.92,8.8774,0.0,13.0918,21.9692
W,051.93,8.8774,0.0,10.7704,19.6478
W,052.00,9.0532,0.0,7.523,16.5762
W,052.01,9.0532,0.0,7.523,16.5762
W,052.06,8.8774,0.0,13.0918,21.9692
W,052.13,9.0532,0.0,6.0556,15.1088
W,052.18,9.0532,0.0,7.7677,16.8209
W,052.26,8.8774,0.0,13.0918,21.9692
W,052.28,9.0399,8.9516,3.9583,21.9498
W,052.31,9.0418,0.0,6.8356,15.8774
W,052.35,9.0399,8.9516,6.035,24.0265
W,052.36,9.0399,8.9516,6.035,24.0265
W,052.40,9.0399,8.9516,3.9583,21.9498
W,052.43,8.8774,0.0,13.0918,21.9692
W,052.44,9.0532,0.0,7.556800000000001,16.61
W,052.45,9.0532,0.0,5.4801,14.5333
W,052.46,9.0532,0.0,5.4801,14.5333
W,052.48,9.0532,0.0,5.4801,14.5333
W,052.49,9.0532,0.0,6.0556,15.1088
W,052.50,9.0532,0.0,8.8068,17.86
W,052.51,9.0532,0.0,6.0556,15.1088
W,052.54,9.0532,0.0,11.0944,20.1476
W,052.56,9.0532,0.0,8.8068,17.86
W,052.57,9.0532,0.0,6.7301,15.7833
W,052.58,9.0532,0.0,6.7301,15.7833
W,052.71,8.8774,0.0,11.015099999999999,19.8925
W,052.73,8.8774,0.0,11.015099999999999,19.8925
W,052.75,8.8774,0.0,13.0918,21.9692
W,058.02,7.285500000000001,0.0,5.2267,12.5122
W,058.03,7.285500000000001,0.0,5.4801,12.7656
W,058.04,7.285500000000001,0.0,5.2608,12.5463
W,058.05,7.285500000000001,0.0,5.4801,12.7656
W,058.06,6.8212,0.0,9.585,16.4062
W,058.07,7.285500000000001,0.0,5.2267,12.5122
W,058.08,6.8212,0.0,9.0095,15.8307
W,070.02,7.285500000000001,0.0,3.1587,10.4442
W,070.03,7.285500000000001,0.0,5.4801,12.7656
W,070.04,7.285500000000001,0.0,3.1587,10.4442
W,070.05,7.285500000000001,0.0,5.4801,12.7656
W,070.07,7.285500000000001,0.0,5.4801,12.7656
W,070.13,7.285500000000001,0.0,5.6373,12.9228
W,070.14,6.5600000000000005,0.0,8.376800000000001,14.9368
W,070.15,6.5600000000000005,0.0,8.376800000000001,14.9368
W,070.17,6.5600000000000005,0.0,6.055400000000001,12.6154
W,070.22,6.5600000000000005,0.0,8.376800000000001,14.9368
W,070.23,6.5600000000000005,0.0,8.376800000000001,14.9368
W,088.02,10.4317,0.0,5.4801,15.9118
W,088.03,10.4317,0.0,5.4801,15.9118
W,088.04,10.4317,0.0,3.1587,13.5904
W,088.07,9.592500000000001,0.0,10.2567,19.8492
W,088.08,9.444099999999999,0.0,9.5647,19.0088
W,088.09,10.4317,0.0,7.7677,18.1994
W,088.10,10.0688,0.0,9.716,19.7848
W,088.11,10.4317,0.0,7.7677,18.1994
W,088.12,10.0688,0.0,7.3946,17.4634
W,088.13,10.4317,0.0,6.0556,16.4873
W,088.14,10.4317,0.0,5.4801,15.9118
W,088.15,9.592500000000001,0.0,10.011099999999999,19.6036
W,088.16,9.592500000000001,0.0,7.689699999999999,17.2822
W,088.17,10.4317,0.0,5.446299999999999,15.878
W,088.18,9.444099999999999,0.0,9.5647,19.0088
W,088.20,10.0688,0.0,9.716,19.7848
W,088.21,10.0688,0.0,9.1405,19.2093
W,088.22,10.0688,0.0,9.1405,19.2093
W,088.24,10.0688,0.0,9.716,19.7848
W,088.25,10.0688,0.0,9.716,19.7848
W,088.26,10.0688,0.0,9.1405,19.2093
W,088.28,9.592500000000001,0.0,10.011099999999999,19.6036
W,088.29,10.4317,0.0,6.0556,16.4873
W,088.32,10.0688,0.0,9.716,19.7848
W,088.33,10.0688,0.0,9.1405,19.2093
W,088.34,9.444099999999999,0.0,9.5647,19.0088
W,088.38,9.6855,0.0,9.5382,19.2237
W,088.39,9.444099999999999,0.0,6.467700000000001,15.9118
W,088.40,9.444099999999999,0.0,9.5647,19.0088
W,088.42,9.444099999999999,0.0,6.467700000000001,15.9118
W,088.43,9.444099999999999,0.0,7.043200000000001,16.4873
W,088.44,9.444099999999999,0.0,9.5647,19.0088
W,088.45,9.444099999999999,0.0,9.5647,19.0088
W,088.46,9.444099999999999,0.0,8.9892,18.4333
W,088.48,9.594100000000001,0.0,8.6053,18.1994
W,088.49,9.594100000000001,0.0,6.8932,16.4873
W,088.50,9.592500000000001,0.0,10.011099999999999,19.6036
W,088.52,10.0688,0.0,9.716,19.7848
W,088.53,10.0688,0.0,7.3946,17.4634
W,088.54,10.0688,0.0,6.4185,16.4873
W,088.55,10.0688,0.0,5.843,15.9118
W,088.57,10.0688,0.0,9.716,19.7848
W,088.61,10.0688,0.0,9.716,19.7848
W,088.62,10.0688,0.0,9.961599999999999,20.0304
W,101.01,9.8802,0.0,8.7334,18.6136
W,101.02,10.2514,0.0,6.0556,16.307
W,101.03,10.1216,0.0,8.7069,18.8285
W,101.04,10.2514,0.0,6.0556,16.307
W,101.05,10.1216,0.0,8.7069,18.8285
W,104.17,10.6362,8.9516,4.1527,23.7405
W,104.18,10.6362,8.9516,4.1527,23.7405
W,104.21,10.8439,0.0,9.8444,20.6883
W,104.23,10.8344,0.0,12.9255,23.7599
W,104.24,10.8344,0.0,12.9255,23.7599
W,104.25,10.8344,0.0,12.9255,23.7599
W,117.02,6.9859,0.0,3.1587,10.1446
W,511.01,7.6447,0.0,11.8754,19.5201
W,511.02,7.6447,0.0,4.4353,12.08
W,511.03,7.6447,0.0,5.2608,12.9055
W,511.05,7.6447,0.0,5.2608,12.9055
W,511.06,7.6447,0.0,3.1587,10.8034
W,511.07,7.6447,0.0,3.1587,10.8034
W,511.08,7.6447,0.0,5.2608,12.9055
W,511.09,7.6447,0.0,11.8754,19.5201
